Mode,M,N,K,Time_ms,TFLOPS,Precision
rtx4090_benchmark_fp16,256,128,512,0.0129536002874374,2.590355673745893,fp16
rtx4090_benchmark_fp16,128,256,512,0.0129536002874374,2.590355673745893,fp16
rtx4090_benchmark_fp16,1024,128,128,0.0129536002874374,2.590355673745893,fp16
rtx4090_torch_compile_benchmark,256,2048,64,0.0259104013442993,2.5900356813563974,fp16
rtx4090_benchmark_fp16,256,256,256,0.0129984006285667,2.5814277432145785,fp16
rtx4090_benchmark_fp16,4096,64,64,0.0130048006772995,2.580157345938478,fp16
rtx4090_benchmark_fp16,128,2048,64,0.0130112007260322,2.5788881984477974,fp16
rtx4090_benchmark_fp16,1024,256,64,0.0130559995770454,2.5700392989437684,fp16
rtx4090_benchmark_fp16,2048,64,128,0.0130559995770454,2.5700392989437684,fp16
rtx4090_benchmark_fp16,512,64,512,0.0130559995770454,2.5700392989437684,fp16
rtx4090_benchmark_fp16,512,256,128,0.0130559995770454,2.5700392989437684,fp16
rtx4090_benchmark_fp16,64,512,512,0.0131071999669075,2.5600000064633783,fp16
rtx4090_benchmark_fp16,512,128,256,0.013111999630928,2.5590629152286737,fp16
rtx4090_torch_compile_benchmark,512,1024,64,0.026470398902893,2.5352418845741456,fp16
rtx4090_benchmark_fp16,256,512,128,0.0132607996463775,2.530347557823635,fp16
rtx4090_benchmark_fp16,64,2048,128,0.0133616000413894,2.511258524133364,fp16
rtx4090_benchmark_fp16,128,512,256,0.0133632004261016,2.5109577743412257,fp16
rtx4090_benchmark_fp16,64,4096,64,0.0134143993258476,2.501374171510268,fp16
rtx4090_benchmark_fp16,128,1024,128,0.0134143993258476,2.501374171510268,fp16
rtx4090_benchmark_fp16,2048,128,64,0.0135087996721267,2.4838944106362133,fp16
rtx4090_benchmark_fp16,64,1024,256,0.0137216001749038,2.4453731031581434,fp16
rtx4090_benchmark_fp16,1024,64,256,0.0139264002442359,2.409411722450521,fp16
rtx4090_torch_compile_benchmark,512,64,1024,0.0282624006271362,2.374492700933735,fp16
rtx4090_torch_compile_benchmark,8192,64,64,0.0283136010169982,2.3701988298736945,fp16
rtx4090_torch_compile_benchmark,128,256,1024,0.0284575998783111,2.3582053401188885,fp16
rtx4090_torch_compile_benchmark,256,64,2048,0.0284671992063522,2.357410137665569,fp16
rtx4090_torch_compile_benchmark,64,8192,64,0.0285120010375976,2.3537058627174634,fp16
rtx4090_torch_compile_benchmark,256,128,1024,0.0287743985652923,2.332242109169455,fp16
rtx4090_torch_compile_benchmark,64,256,2048,0.0289279997348785,2.319858428340855,fp16
rtx4090_torch_compile_benchmark,64,512,1024,0.0289792001247406,2.3157597073463294,fp16
rtx4090_torch_compile_benchmark,128,128,2048,0.0291375994682312,2.303170653202539,fp16
rtx4090_torch_compile_benchmark,64,128,4096,0.0293375998735427,2.287469468847725,fp16
rtx4090_torch_compile_benchmark,128,64,4096,0.0294400006532669,2.279512992896386,fp16
rtx4090_torch_compile_benchmark,64,64,8192,0.0304639995098114,2.2028907917486853,fp16
rtx4090_benchmark_fp16,256,64,1024,0.0162880003452301,2.060070683251571,fp16
rtx4090_benchmark_fp16,128,128,1024,0.0163839995861053,2.048000051736833,fp16
rtx4090_benchmark_fp16,64,256,1024,0.0163839995861053,2.048000051736833,fp16
rtx4090_benchmark_fp16,64,64,4096,0.0164847999811172,2.035477047852289,fp16
rtx4090_benchmark_fp16,64,128,2048,0.0165887996554374,2.0227160913961333,fp16
rtx4090_benchmark_fp16,128,64,2048,0.0166335999965667,2.017268180485628,fp16
rtx4090_aot_benchmark,1024,256,128,0.0334592014551162,2.0056923381755825,
rtx4090_aot_benchmark,128,2048,128,0.0335608005523681,1.9996204767309864,
rtx4090_aot_benchmark,64,4096,128,0.0335743993520736,1.998810560876203,
rtx4090_aot_benchmark,512,512,128,0.0335895985364913,1.997906105578893,
rtx4090_aot_benchmark,128,1024,256,0.0336383998394012,1.995007619874778,
rtx4090_aot_benchmark,512,256,256,0.0336403995752334,1.994889027697712,
rtx4090_aot_benchmark,256,1024,128,0.0336632013320922,1.993537790359315,
rtx4090_aot_benchmark,4096,64,128,0.0336768001317977,1.9927327934174928,
rtx4090_aot_benchmark,4096,128,64,0.0337152004241943,1.990463148836632,
rtx4090_aot_benchmark,1024,512,64,0.0337280005216598,1.9897077491119943,
rtx4090_aot_benchmark,256,2048,64,0.0337792009115219,1.9866918751505909,
rtx4090_aot_benchmark,512,1024,64,0.0337920010089874,1.985939334641696,
rtx4090_aot_benchmark,1024,64,512,0.0338039994239807,1.9852344439573224,
rtx4090_aot_benchmark,64,2048,256,0.0338176012039184,1.9844359626614816,
rtx4090_aot_benchmark,256,256,512,0.0338308006525039,1.983661713753528,
rtx4090_aot_benchmark,128,4096,64,0.0338687986135482,1.981436211119545,
rtx4090_aot_benchmark,128,512,512,0.0338687986135482,1.981436211119545,
rtx4090_aot_benchmark,256,512,256,0.0342007994651794,1.962201616612061,
rtx4090_aot_benchmark,512,128,512,0.0342036008834838,1.9620409040735032,
rtx4090_aot_benchmark,2048,128,128,0.0343039989471435,1.9562985675052929,
rtx4090_aot_benchmark,2048,64,256,0.0343807995319366,1.9519285448164736,
rtx4090_aot_benchmark,64,1024,512,0.0345328003168106,1.943336867683196,
rtx4090_aot_benchmark,64,8192,64,0.0345472007989883,1.942526816874992,
rtx4090_aot_benchmark,2048,256,64,0.0346240013837814,1.9382180371398412,
rtx4090_aot_benchmark,1024,128,256,0.0351871997117996,1.9071953593822304,
rtx4090_aot_benchmark,8192,64,64,0.0362623989582061,1.850646011515829,
rtx4090_aot_benchmark,256,128,1024,0.0368256002664566,1.8223427049233347,
rtx4090_aot_benchmark,256,64,2048,0.0368640005588531,1.8204444168467584,
rtx4090_aot_benchmark,512,64,1024,0.0368768006563186,1.819812532693267,
rtx4090_aot_benchmark,128,256,1024,0.0369664013385772,1.8154015963129944,
rtx4090_aot_benchmark,64,128,4096,0.036991998553276,1.8141453996693224,
rtx4090_aot_benchmark,128,64,4096,0.0370707988739013,1.8102891234762692,
rtx4090_aot_benchmark,64,512,1024,0.0378367990255355,1.7736400998062511,
rtx4090_aot_benchmark,128,128,2048,0.0382207989692688,1.755820542996981,
rtx4090_aot_benchmark,64,256,2048,0.0383616000413894,1.7493760408219228,
rtx4090_torch_compile_benchmark,1024,64,256,0.0216511994600296,1.5497724300191784,fp16
rtx4090_torch_compile_benchmark,512,128,256,0.0249344006180763,1.3457083855336205,fp16
rtx4090_torch_compile_benchmark,512,256,128,0.0250880002975463,1.337469371892571,fp16
rtx4090_torch_compile_benchmark,128,512,256,0.0250880002975463,1.337469371892571,fp16
rtx4090_torch_compile_benchmark,64,512,512,0.0251904010772705,1.3320324633606735,fp16
rtx4090_torch_compile_benchmark,128,256,512,0.0252431988716125,1.3292464307181735,fp16
rtx4090_torch_compile_benchmark,128,2048,64,0.0252431988716125,1.3292464307181735,fp16
rtx4090_torch_compile_benchmark,128,1024,128,0.0252463996410369,1.329077907229934,fp16
rtx4090_torch_compile_benchmark,256,256,256,0.0253024011850357,1.3261362727836556,fp16
rtx4090_torch_compile_benchmark,2048,64,128,0.0253343999385833,1.324461289051406,fp16
rtx4090_torch_compile_benchmark,64,4096,64,0.0253343999385833,1.324461289051406,fp16
rtx4090_torch_compile_benchmark,2048,128,64,0.0253439992666244,1.3239596342708184,fp16
rtx4090_torch_compile_benchmark,512,512,64,0.0253504008054733,1.3236253050782285,fp16
rtx4090_torch_compile_benchmark,64,2048,128,0.0254976004362106,1.3159839132292384,fp16
rtx4090_torch_compile_benchmark,256,512,128,0.0254976004362106,1.3159839132292384,fp16
rtx4090_torch_compile_benchmark,64,1024,256,0.0256992012262344,1.305660503009982,fp16
rtx4090_benchmark_fp16,256,128,256,0.0128511995077133,1.3054980579774111,fp16
rtx4090_torch_compile_benchmark,1024,128,128,0.0257535994052886,1.302902614580133,fp16
rtx4090_benchmark_fp16,512,64,256,0.0129023998975753,1.3003174706399216,fp16
rtx4090_torch_compile_benchmark,256,1024,64,0.0258560001850128,1.2977425649714185,fp16
rtx4090_torch_compile_benchmark,1024,256,64,0.0259023994207382,1.2954179053055346,fp16
rtx4090_torch_compile_benchmark,256,128,512,0.0259072005748748,1.2951778368729463,fp16
rtx4090_torch_compile_benchmark,512,64,512,0.0259584009647369,1.292623226121742,fp16
rtx4090_torch_compile_benchmark,128,128,1024,0.0259600013494491,1.2925435383581745,fp16
rtx4090_benchmark_fp16,64,512,256,0.0130048006772995,1.290078672969239,fp16
rtx4090_benchmark_fp16,128,512,128,0.0130528002977371,1.2853346115245905,fp16
rtx4090_benchmark_fp16,512,256,64,0.0130559995770454,1.2850196494718842,fp16
rtx4090_benchmark_fp16,128,128,512,0.0130559995770454,1.2850196494718842,fp16
rtx4090_benchmark_fp16,64,1024,128,0.0131584003567695,1.2750194206827488,fp16
rtx4090_benchmark_fp16,128,1024,64,0.0131648004055023,1.274399571830033,fp16
rtx4090_benchmark_fp16,256,512,64,0.0132095992565155,1.270077590864447,fp16
rtx4090_benchmark_fp16,1024,64,128,0.0132095992565155,1.270077590864447,fp16
rtx4090_benchmark_fp16,64,256,512,0.0132095992565155,1.270077590864447,fp16
rtx4090_benchmark_fp16,128,256,256,0.0132607996463775,1.2651737789118176,fp16
rtx4090_benchmark_fp16,256,64,512,0.0133120000362396,1.2603076888767222,fp16
rtx4090_benchmark_fp16,256,256,128,0.0133120000362396,1.2603076888767222,fp16
rtx4090_aot_benchmark,64,64,8192,0.053516799211502,1.2539775358160183,
rtx4090_benchmark_fp16,1024,128,64,0.0134047999978065,1.2515827168436149,fp16
rtx4090_benchmark_fp16,2048,64,64,0.0134143993258476,1.250687085755134,fp16
rtx4090_benchmark_fp16,512,128,128,0.0134688004851341,1.2456354980176194,fp16
rtx4090_torch_compile_benchmark,4096,64,64,0.0271935999393463,1.2339091578474766,fp16
rtx4090_benchmark_fp16,64,2048,64,0.0136767998337745,1.226691638680638,fp16
rtx4090_torch_compile_benchmark,256,64,1024,0.0286208003759384,1.1723792332589449,fp16
rtx4090_torch_compile_benchmark,64,128,2048,0.0290304005146026,1.15583772201564,fp16
rtx4090_torch_compile_benchmark,128,64,2048,0.0292351990938186,1.147740841179856,fp16
rtx4090_torch_compile_benchmark,64,64,4096,0.0293343991041183,1.1438595309521506,fp16
rtx4090_torch_compile_benchmark,64,256,1024,0.0321648001670837,1.0432034965458408,fp16
rtx4090_benchmark_fp16,64,128,1024,0.0165375992655754,1.014489209139526,fp16
rtx4090_benchmark_fp16,128,64,1024,0.0165887996554374,1.0113580456980666,fp16
rtx4090_aot_benchmark,1024,128,128,0.0335359990596771,1.0005496463752304,
rtx4090_aot_benchmark,64,4096,64,0.0335615992546081,0.9997864447831052,
rtx4090_benchmark_fp16,64,64,2048,0.0167935997247695,0.999024406616919,fp16
rtx4090_aot_benchmark,128,256,512,0.0335880011320114,0.9990005617815876,
rtx4090_aot_benchmark,256,128,512,0.0336120009422302,0.9982872503684274,
rtx4090_aot_benchmark,512,64,512,0.0336279988288879,0.9978123340237322,
rtx4090_aot_benchmark,512,512,64,0.0337024003267288,0.9956095611797876,
rtx4090_aot_benchmark,256,512,128,0.0337152004241943,0.995231574418316,
rtx4090_aot_benchmark,256,256,256,0.0337152004241943,0.995231574418316,
rtx4090_aot_benchmark,4096,64,64,0.0337920010089874,0.992969667320848,
rtx4090_aot_benchmark,128,2048,64,0.0338048011064529,0.99259368201385,
rtx4090_aot_benchmark,256,1024,64,0.0338196009397506,0.9921593119852872,
rtx4090_aot_benchmark,128,512,256,0.0338304013013839,0.9918425649484482,
rtx4090_aot_benchmark,64,2048,128,0.0338559985160827,0.991092671039092,
rtx4090_torch_compile_benchmark,64,2048,2048,0.542412805557251,0.989782885838107,fp16
rtx4090_aot_benchmark,1024,256,64,0.0342036008834838,0.9810204520367516,
rtx4090_aot_benchmark,512,128,256,0.034316799044609,0.977784436024524,
rtx4090_aot_benchmark,2048,128,64,0.0344319999217987,0.9745130133657116,
rtx4090_aot_benchmark,64,1024,256,0.0344576001167297,0.9737890011588116,
rtx4090_aot_benchmark,1024,64,256,0.0347007989883422,0.9669642480356891,
rtx4090_aot_benchmark,512,256,128,0.0348672002553939,0.9623494790009446,
rtx4090_aot_benchmark,128,1024,128,0.0349555999040603,0.9599157815083698,
rtx4090_aot_benchmark,2048,64,128,0.0355823993682861,0.9430064468869512,
rtx4090_aot_benchmark,64,512,512,0.035903200507164,0.9345805255802936,
rtx4090_aot_benchmark,256,64,1024,0.0368528008460998,0.9104988285727834,
rtx4090_aot_benchmark,128,128,1024,0.0370431989431381,0.9058189615725836,
rtx4090_aot_benchmark,128,64,2048,0.0370431989431381,0.9058189615725836,
rtx4090_aot_benchmark,64,128,2048,0.0371455997228622,0.9033218537416166,
rtx4090_aot_benchmark,64,64,4096,0.0374911993741989,0.8949948937374311,
rtx4090_aot_benchmark,64,256,1024,0.0384243994951248,0.8732584618337964,
rtx4090_torch_compile_benchmark,512,256,64,0.0223232001066207,0.7515596294378994,fp16
rtx4090_torch_compile_benchmark,64,512,256,0.0225247994065284,0.7448330925041391,fp16
rtx4090_torch_compile_benchmark,64,2048,64,0.0225792005658149,0.7430385301329399,fp16
rtx4090_torch_compile_benchmark,128,128,512,0.022784000635147,0.736359530034383,fp16
rtx4090_torch_compile_benchmark,512,128,128,0.0249344006180763,0.6728541927668102,fp16
rtx4090_torch_compile_benchmark,1024,128,64,0.0250416010618209,0.6699737751824081,fp16
rtx4090_torch_compile_benchmark,128,1024,64,0.0251904010772705,0.6660162316803367,fp16
rtx4090_torch_compile_benchmark,256,256,128,0.0252416014671325,0.6646652757688866,fp16
rtx4090_torch_compile_benchmark,512,64,256,0.0252927988767623,0.6633198675143054,fp16
rtx4090_torch_compile_benchmark,2048,64,64,0.0253439992666244,0.6619798171354092,fp16
rtx4090_torch_compile_benchmark,256,64,512,0.0253951996564865,0.6606451702266778,fp16
rtx4090_torch_compile_benchmark,128,512,128,0.0254976004362106,0.6579919566146192,fp16
rtx4090_torch_compile_benchmark,1024,64,128,0.0255488008260726,0.6566733254610823,fp16
rtx4090_torch_compile_benchmark,64,256,512,0.0256960004568099,0.6529115699619967,fp16
rtx4090_torch_compile_benchmark,256,128,256,0.0257023990154266,0.6527490289887056,fp16
rtx4090_torch_compile_benchmark,128,256,256,0.0257535994052886,0.6514513072900665,fp16
rtx4090_benchmark_fp16,64,256,256,0.0129536002874374,0.6475889184364733,fp16
rtx4090_torch_compile_benchmark,64,1024,128,0.0259072005748748,0.6475889184364733,fp16
rtx4090_benchmark_fp16,256,256,64,0.0130048006772995,0.6450393364846195,fp16
rtx4090_torch_compile_benchmark,256,512,64,0.0260111987590789,0.6449997232112981,fp16
rtx4090_benchmark_fp16,128,512,64,0.0130559995770454,0.6425098247359421,fp16
rtx4090_benchmark_fp16,128,128,256,0.0130671992897987,0.6419591386004799,fp16
rtx4090_benchmark_fp16,64,512,128,0.0131071999669075,0.6400000016158446,fp16
rtx4090_benchmark_fp16,128,256,128,0.0131071999669075,0.6400000016158446,fp16
rtx4090_benchmark_fp16,512,128,64,0.0131088003516197,0.6399218673708388,fp16
rtx4090_benchmark_fp16,64,128,512,0.0131584003567695,0.6375097103413744,fp16
rtx4090_benchmark_fp16,256,128,128,0.0131584003567695,0.6375097103413744,fp16
rtx4090_benchmark_fp16,128,64,512,0.0131615996360778,0.637354746531386,fp16
rtx4090_benchmark_fp16,256,64,256,0.0132095992565155,0.6350387954322235,fp16
rtx4090_benchmark_fp16,1024,64,64,0.0132095992565155,0.6350387954322235,fp16
rtx4090_benchmark_fp16,512,64,128,0.0133632004261016,0.6277394435853064,fp16
rtx4090_benchmark_fp16,64,1024,64,0.0136703997850418,0.6136329684504793,fp16
rtx4090_torch_compile_benchmark,64,64,2048,0.0292863994836807,0.5728671429667814,fp16
rtx4090_torch_compile_benchmark,64,128,1024,0.0296447992324829,0.5659412927181028,fp16
rtx4090_torch_compile_benchmark,128,64,1024,0.0300527989864349,0.5582580180825355,fp16
rtx4090_benchmark_fp16,64,64,1024,0.0166943997144699,0.5024803612872139,fp16
rtx4090_aot_benchmark,1024,128,64,0.0335743993520736,0.4997026402190507,
rtx4090_aot_benchmark,128,128,512,0.0335743993520736,0.4997026402190507,
rtx4090_aot_benchmark,64,2048,64,0.0336744010448455,0.4982186907395056,
rtx4090_aot_benchmark,128,256,256,0.0336896002292633,0.4979939175837134,
rtx4090_aot_benchmark,256,64,512,0.0337024003267288,0.4978047805898937,
rtx4090_aot_benchmark,128,1024,64,0.0337152004241943,0.4976157872091579,
rtx4090_aot_benchmark,256,128,256,0.0337280005216598,0.4974269372779986,
rtx4090_aot_benchmark,128,512,128,0.0337895989418029,0.4965201282470382,
rtx4090_aot_benchmark,512,256,64,0.0338048011064529,0.496296841006925,
rtx4090_aot_benchmark,1024,64,128,0.0338328003883361,0.495886116650986,
rtx4090_aot_benchmark,256,512,64,0.0338559985160827,0.4955463355195459,
rtx4090_aot_benchmark,512,128,128,0.0338795989751815,0.4952011389594696,
rtx4090_aot_benchmark,512,64,256,0.0339199990034103,0.4946113352866905,
rtx4090_aot_benchmark,64,256,512,0.0342400014400482,0.4899887644390348,
rtx4090_aot_benchmark,256,256,128,0.0344963997602462,0.4863468685602982,
rtx4090_aot_benchmark,64,512,256,0.0345344007015228,0.4858117025108877,
rtx4090_aot_benchmark,64,1024,128,0.0346112012863159,0.4847337097956533,
rtx4090_aot_benchmark,2048,64,64,0.034893199801445,0.4808162076126139,
rtx4090_aot_benchmark,128,64,1024,0.0369536012411117,0.4540076051190093,
rtx4090_aot_benchmark,64,128,1024,0.0370687991380691,0.4525966956067381,
rtx4090_aot_benchmark,64,64,2048,0.0383340001106262,0.4376588916258008,
rtx4090_torch_compile_benchmark,256,64,256,0.0250367999076843,0.3350511259797766,fp16
rtx4090_torch_compile_benchmark,512,64,128,0.0250880002975463,0.3343673429731427,fp16
rtx4090_torch_compile_benchmark,64,512,128,0.0251904010772705,0.3330081158401684,fp16
rtx4090_torch_compile_benchmark,512,128,64,0.0252927988767623,0.3316599337571527,fp16
rtx4090_torch_compile_benchmark,128,64,512,0.025297600030899,0.3315969890327133,fp16
rtx4090_torch_compile_benchmark,256,256,64,0.0254464000463485,0.3296579470856712,fp16
rtx4090_torch_compile_benchmark,128,256,128,0.0254976004362106,0.3289959783073096,fp16
rtx4090_torch_compile_benchmark,128,128,256,0.0256096005439758,0.3275571591050552,fp16
rtx4090_torch_compile_benchmark,64,1024,64,0.0256511986255645,0.3270259656264062,fp16
rtx4090_torch_compile_benchmark,1024,64,64,0.0257503986358642,0.3257661412789407,fp16
rtx4090_torch_compile_benchmark,64,128,512,0.0258560001850128,0.3244356412428545,fp16
rtx4090_torch_compile_benchmark,128,512,64,0.0259056001901626,0.3238144624491454,fp16
rtx4090_benchmark_fp16,64,256,128,0.0130048006772995,0.3225196682423097,fp16
rtx4090_benchmark_fp16,256,128,64,0.0130048006772995,0.3225196682423097,fp16
rtx4090_torch_compile_benchmark,64,256,256,0.0261119991540908,0.321254912367971,fp16
rtx4090_benchmark_fp16,64,64,512,0.0131071999669075,0.3200000008079223,fp16
rtx4090_benchmark_fp16,128,64,256,0.0131071999669075,0.3200000008079223,fp16
rtx4090_benchmark_fp16,128,128,128,0.0131136000156402,0.3198438258752409,fp16
rtx4090_benchmark_fp16,64,128,256,0.0131584003567695,0.3187548551706872,fp16
rtx4090_benchmark_fp16,64,512,64,0.0132095992565155,0.3175193977161117,fp16
rtx4090_benchmark_fp16,128,256,64,0.0132175996899604,0.3173272075402475,fp16
rtx4090_torch_compile_benchmark,256,128,128,0.0265215992927551,0.3162934447279544,fp16
rtx4090_benchmark_fp16,512,64,64,0.0133632004261016,0.3138697217926532,fp16
rtx4090_benchmark_fp16,256,64,128,0.0134655997157096,0.3114828963099728,fp16
rtx4090_aot_benchmark,128,64,512,0.033484399318695,0.2505228754489395,
rtx4090_aot_benchmark,128,128,256,0.0335999995470047,0.2496609557468821,
rtx4090_aot_benchmark,128,256,128,0.0336255997419357,0.2494708812446327,
rtx4090_aot_benchmark,64,256,256,0.0337152004241943,0.2488078936045789,
rtx4090_aot_benchmark,256,64,256,0.0337152004241943,0.2488078936045789,
rtx4090_aot_benchmark,256,128,128,0.0337408006191253,0.2486191153165781,
rtx4090_aot_benchmark,128,512,64,0.0337520003318786,0.2485366176083195,
